Latitude Longitude In(2L)t In(2R)Ns In(3L)P In(3R)Payne DEST
40.231444 32.260328 0.0845070422535211 0.0163934426229508 0.0166666666666667 0.0909090909090909 22
40.231444 32.260328 0.129032258064516 0.0175438596491228 0.0405405405405405 0.113918360007193 22
40.231444 32.260328 0.260714285714286 0 0.116666666666667 0.116666666666667 22
40.231444 32.260328 0.246575342465753 0 0.0634920634920635 0.149253731343284 22
40.231444 32.260328 0.156395348837209 0.0196078431372549 0.0224747474747475 0.0789473684210526 22
40.231444 32.260328 0.150471698113208 0 0.0222332015810277 0.0290513833992095 22
40.231445 32.260329 0.210526315789474 0.0181818181818182 0 0.0748622167789345 22
40.231446 32.26033 0.119402985074627 0 0.0425531914893617 0.302325581395349 22
40.231447 32.260331 0.142857142857143 0 0.021286231884058 0.136410432395333 22
40.231448 32.260332 0.158385093167702 0.0285947712418301 0.0425724637681159 0.115278543849972 22
40.231449 32.260333 0.0666666666666667 0 0 0.00595238095238095 22
40.231444 32.260328 0.217309662000683 0.0193241224794623 0.0490196078431373 0.0871212121212121 22
40.231444 32.260328 0.206521739130435 0 0.03125 0.135593220338983 22
40.231444 32.260328 0.204545454545455 0.027027027027027 0.03125 0.131147540983607 22
40.231444 32.260328 0.111746361746362 0.0208333333333333 0 0.179487179487179 22
40.231444 32.260328 0.125 0 0.0495901639344262 0.170212765957447 22
40.231444 32.260328 0.139225181598063 0.0350877192982456 0.0307765151515152 0.0851063829787234 22
40.231444 32.260328 0.0925925925925926 0 0 0.0732142857142857 22
40.231444 32.260328 0.137931034482759 0.0465116279069767 0.0487804878048781 0.0981570512820513 22
40.231444 32.260328 0.211538461538462 0.0589855072463768 0.0613266583229036 0.0533333333333333 22
40.231444 32.260328 0.192982456140351 0 0.0461538461538462 0.0714285714285714 22
40.231444 32.260328 0.36231884057971 0 0.216216216216216 0.12987012987013 22
40.231444 32.260328 0.177958446251129 0.0212765957446809 0.133333333333333 0.162790697674419 22
40.231444 32.260328 0.256377551020408 0 0.0339080459770115 0.10958904109589 22
40.231444 32.260328 0.211538461538462 0.0141908212560386 0.0625 0.127321603128055 22
40.231444 32.260328 0.125 0.029040404040404 0.075 0.0912874583795782 22
40.231444 32.260328 0.115384615384615 0 0.166666666666667 0.125 22
40.231444 32.260328 0.164965986394558 0.0344827586206897 0.153882575757576 0.0459830866807611 22
40.231445 32.260329 0.262352941176471 0 0.0384615384615385 0.0285947712418301 22
40.231446 32.26033 0.229166666666667 0.0212765957446809 0.0483870967741935 0.0380722891566265 22
40.231447 32.260331 0.211538461538462 0.0681818181818182 0.0333333333333333 0.0736728060671723 22
40.231448 32.260332 0.214285714285714 0 0.025 0 22
40.231449 32.260333 0.234375 0.03125 0.110685854255971 0.0331143951833607 22
48.788833 30.279833 0.203035274815422 0.177777777777778 0.0606060606060606 0.12 22
49.72 31.53 0.169318181818182 0.0447761194029851 0.0647255969836615 0.0566255778120185 22
50.53752 32.51880556 0.258199643493761 0.0869565217391304 0.0663003663003663 0.0579613590939374 22
48.75327778 30.20580556 0.121821164889253 0.118845843422115 0.0535714285714286 0.0722186076772934 22
48.75327778 30.20580556 0.182926829268293 0.0394736842105263 0.095811818703385 0.0813953488372093 22
48.76 30.17 0.149545772187282 0.228070175438596 0.0909090909090909 0.0824829931972789 22
48.75 30.2 0.148351648351648 0.135135135135135 0.0576923076923077 0.0975609756097561 22
48.76224 30.244566 0.166666666666667 0.128205128205128 0 0.025 22
48.76224 30.244566 0.02 0.150997150997151 0.0727513227513227 0.125 22
48.76224 30.244566 0.1723044397463 0.12 0 0.100470430107527 22
48.769055 30.173227 0.184745762711864 0.0888888888888889 0.0606060606060606 0.0227272727272727 22
48.76224 30.244566 0.211556383970177 0.152680652680653 0.0952380952380952 0.0666666666666667 22
48.769055 30.173227 0.0943396226415094 0.105263157894737 0 0.107638888888889 22
48.76224 30.244566 0.146690518783542 0.0384615384615385 0.032258064516129 0.0476190476190476 22
48.76224 30.244566 0.112877583465819 0.0952380952380952 0 0.0333333333333333 22
48.769055 30.173227 0.164451114922813 0.125 0.037037037037037 0.0555555555555556 22
50.48469444 32.71425 0.246794871794872 0.0967741935483871 0.0555555555555556 0.0384615384615385 22
50.48469444 32.71425 0.13773022751896 0.024390243902439 0.140133073677377 0.107142857142857 22
50.48469444 32.71425 0.183049300060864 0.0367250673854447 0.0689655172413793 0.0333333333333333 22
50.48469444 32.71425 0.202380952380952 0.111111111111111 0.127717391304348 0.244444444444444 22
50.492583 32.714147 0.171625544267054 0.0784313725490196 0.0892857142857143 0.117647058823529 22
50.492583 32.714147 0.265277777777778 0.141851106639839 0.0775775775775776 0.0658276125095347 22
50.492583 32.714147 0.222222222222222 0.0833333333333333 0.0449494949494949 0.0970760233918129 22
47.124453 37.690053 0.170952659263589 0.205010775862069 0.0381263616557734 0.0199604743083004 22
47.10500532 37.66617511 0.0740740740740741 0.16 0.0625 0.0232558139534884 22
48.690794 37.005189 0.263768115942029 0.1 0.0588235294117647 0.0842945874001775 22
49.81852778 36.05475 0.174489352455454 0.0851063829787234 0.0980392156862745 0.0227272727272727 22
49.81852778 36.05475 0.18 0.078125 0.047317436661699 0.0204081632653061 22
49.81852778 36.05475 0.219178082191781 0.0934511434511435 0.0686274509803922 0.0352941176470588 22
49.81852778 36.05475 0.150375939849624 0.0215677179962894 0.0769230769230769 0.0909090909090909 22
49.990083 36.230678 0.211636828644501 0.13579163008487 0.0266856431239993 0.046875 22
49.990083 36.230678 0.204081632653061 0.125992063492063 0.0526315789473684 0.111524822695035 22
51.27263889 30.22136111 0.11864406779661 0.0304147465437788 0.10485347985348 0.0554435483870968 22
51.279245 30.213118 0.108433734939759 0.0314613227775029 0.0169491525423729 0.054821551132464 22
51.279245 30.213118 0.131578947368421 0.0793650793650794 0.0303030303030303 0.05 22
51.279245 30.213118 0.170494417862839 0.0303030303030303 0.0629960317460317 0.00609756097560976 22
51.27263889 30.22136111 0.189814814814815 0.075 0.0555555555555556 0 22
51.27 30.21 0.236596736596737 0.153735975173072 0.0540540540540541 0 22
51.37 30.13 0.233333333333333 0.143717728055077 0.0128205128205128 0.03125 22
51.375003 30.139258 0.232051282051282 0.0615530303030303 0.0210618692408951 0.0701754385964912 22
51.37330556 30.13830556 0.246212121212121 0.0634920634920635 0.0394736842105263 0.0175438596491228 22
51.279245 30.213118 0.208705357142857 0.0588235294117647 0.037037037037037 0.0127316680096696 22
51.38691667 30.07330556 0.378787878787879 0.102752639517345 0.0389873417721519 0.0195075757575758 22
51.27888889 29.39438889 0.269345238095238 0.0307692307692308 0.0204081632653061 0.0402711323763955 22
51.37330556 30.13830556 0.0842905405405405 0.0967741935483871 0.081989247311828 0.0139866979655712 22
51.38691667 30.07330556 0.232323232323232 0.0952380952380952 0.0333333333333333 0.0158730158730159 22
51.3352 30.136179 0.1875 0.112040133779264 0.0421099290780142 0.00970873786407767 22
51.27888889 29.39438889 0.0983455882352941 0.0625 0.072289156626506 0 22
51.38691667 30.07330556 0.208864344378363 0.0678746928746929 0.0156865157480315 0 22
50.284972 30.331972 0.208955223880597 0.115710382513661 0.0738987986894794 0.0227272727272727 22
50.58886 30.57138 0.250354609929078 0.114143920595533 0.1225 0.0508620689655172 22
51.351861 30.126111 0.227777777777778 0.143796992481203 0.0606060606060606 0 22
50.34402778 30.48911111 0.172413793103448 0.101020408163265 0.0315270935960591 0.0645188145188145 22
50.34402778 30.48911111 0.220940550133097 0.0714285714285714 0.0370497427101201 0.0895522388059701 22
50.34402778 30.48911111 0.151307189542484 0.177124183006536 0.0512820512820513 0.0263157894736842 22
50.383374 30.368038 0.208955223880597 0.165422885572139 0.0704225352112676 0.0144927536231884 22
50.38 30.36 0.1625 0.111111111111111 0.0658008658008658 0.03125 22
50.3834 30.3682 0.243918561607615 0.101449275362319 0.0576923076923077 0.0301177536231884 22
50.38 30.36 0.299300699300699 0.126136363636364 0.0645235892691952 0.0535714285714286 22
50.37875 30.475091 0.191977611940298 0.146341463414634 0.0153882575757576 0.0120481927710843 22
51.4 30.05416645 0.372727272727273 0.136424061149884 0.0907407407407407 0.0384615384615385 22
50.383359 30.367921 0.165300546448087 0.0769230769230769 0.0461538461538462 0.136533084808947 22
50.383359 30.367921 0.335988053758089 0.195744680851064 0.0548048048048048 0.0667986145472538 22
50.383359 30.367921 0.140478424015009 0.13475499092559 0.108116883116883 0.0833333333333333 22
50.383359 30.367921 0.230769230769231 0.17910447761194 0.142857142857143 0.0904761904761905 22
50.383359 30.367921 0.129166666666667 0.171240601503759 0.0425531914893617 0.0461124896608768 22
50.383359 30.367921 0.144155844155844 0.163450834879406 0.1 0.0476190476190476 22
50.383359 30.367921 0.211794019933555 0.173140954495006 0.114942528735632 0.109756097560976 22
50.383359 30.367921 0.249482401656315 0.0980392156862745 0.0754716981132075 0.106451612903226 22
50.383359 30.367921 0.163333333333333 0.112237762237762 0.0208333333333333 0.0967741935483871 22
50.383359 30.367921 0.282416044776119 0.115641711229947 0.03125 0.0694444444444444 22
50.383359 30.367921 0.25 0.142857142857143 0.1 0.0364583333333333 22
50.383359 30.367921 0.215842550422902 0.0689655172413793 0.0930232558139535 0.0470695970695971 22
50.383359 30.367921 0.2 0.127659574468085 0.0667408231368187 0.0666666666666667 22
50.383359 30.367921 0.274509803921569 0.0789473684210526 0.0186206896551724 0.111111111111111 22
49.32991667 23.50280556 0.156633221850613 0.0887605042016807 0 0.0615384615384615 22
49.32991667 23.50280556 0.140625 0.0467289719626168 0 0.190080275229358 22
49.32991667 23.50280556 0.190730106644791 0.113207547169811 0 0.106060606060606 22
46.616779 31.355456 0.284418673803152 0.0606060606060606 0.04 0 22
46.49 30.71 0.149253731343284 0.0317460317460317 0.0131578947368421 0.0434782608695652 22
46.49 30.71 0.247058823529412 0.0683333333333333 0.032258064516129 0.0619130988381347 22
46.44155556 30.77169444 0.0913879981676592 0.0960553278688525 0 0.0454545454545455 22
46.44155556 30.77169444 0.175814751286449 0.102564102564103 0.0204081632653061 0.0307765151515152 22
46.44155556 30.77169444 0.193188241944601 0.0930232558139535 0.0784313725490196 0.0606060606060606 22
46.44155556 30.77169444 0.326505602240896 0.136424061149884 0.0714285714285714 0.0357142857142857 22
46.44155556 30.77169444 0.129100529100529 0.04 0.0324789325842697 0.0401450053705693 22
46.44155556 30.77169444 0.200055570991942 0.0549547283702213 0 0.0350877192982456 22
46.44155556 30.77169444 0.128451178451178 0.0754716981132075 0.0769230769230769 0.0662280701754386 22
46.44155556 30.77169444 0.347826086956522 0.0909090909090909 0.0204081632653061 0.0789473684210526 22
46.44 30.77 0.170731707317073 0.0846759756534192 0.0416666666666667 0 22
46.44155556 30.77169444 0.171376242804814 0.0488095238095238 0.0192307692307692 0.0339080459770115 22
46.441227 30.771592 0.141447368421053 0.0678353658536585 0 0 22
46.441227 30.771592 0.274509803921569 0.105263157894737 0.0198039215686275 0.0333333333333333 22
46.441227 30.771592 0.195121951219512 0.148936170212766 0 0.029040404040404 22
46.441227 30.771592 0.223180076628352 0.185908615277293 0.0147058823529412 0 22
46.441227 30.771592 0.340425531914894 0.210526315789474 0.0303030303030303 0.0140845070422535 22
46.441227 30.771592 0.153846153846154 0.0930735930735931 0 0 22
46.441227 30.771592 0.275646743978591 0.15 0.037037037037037 0.0149253731343284 22
46.441227 30.771592 0.114754098360656 0.0729442970822281 0.032258064516129 0 22
46.391972 30.68125 0.147186147186147 0.0983870967741935 0.0274024024024024 0.0235587583148559 22
46.441227 30.771592 0.174794359576968 0.203448275862069 0.032258064516129 0.0438095238095238 22
46.441227 30.771592 0.32843137254902 0.166666666666667 0.037037037037037 0 22
46.391972 30.68125 0.0232558139534884 0.0866708385481852 0 0 22
50.25375 32.51880556 0.171052631578947 0.0810810810810811 0.107692307692308 0.0272121436504998 22
50.25375 32.51880556 0.21814581877475 0.0504237288135593 0.0839201877934272 0.117647058823529 22
50.3265 32.493228 0.201120448179272 0.0714285714285714 0.142857142857143 0.0612736023694928 22
50.3265 32.493228 0.253703703703704 0.117647058823529 0.0714285714285714 0.0909090909090909 22
50.3265 32.493228 0.188261351052049 0.155048076923077 0.0354010025062657 0.0645161290322581 22
50.3265 32.493228 0.193452380952381 0.125 0.100847457627119 0.0689655172413793 22
50.3265 32.493228 0.320754716981132 0.125 0 0.0787450396825397 22
50.747778 25.324444 0.103448275862069 0.114957716701903 0.0752358490566038 0.0909090909090909 22
47.803529 35.202091 0.133333333333333 0.194444444444444 0.0891534391534392 0.124944616747895 22
-1.28 29.69 0.25 0.25 0 0.4 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0.00892857142857143 0 0 0.0303030303030303 22
39.15 -123.65 0 0 0 NA 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 NA 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0 0 0 0 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
39 -123.21 0 0 0 0 22
39.15 -123.65 0 0 0 0 22
38.68 -122.046 0.0614963158889099 0.024390243902439 0 0.0217391304347826 22
38.68 -122.046 0.037037037037037 0.0166666666666667 0 0.0222222222222222 22
38.68 -122.046 0.0566037735849057 0 0 0.02 22
38.68 -122.046 0.0653361344537815 0 0 0.0451153324287653 22
38.68 -122.046 0.0582417582417582 0.02 0.0172413793103448 0.0704225352112676 22
38.74 -120.74 0.0312348668280872 0.0135233918128655 0 0.0196078431372549 22
38.74 -120.74 0.0254182754182754 0.0307692307692308 0 0 22
38.74 -120.74 0.0674693321217628 0.0232558139534884 0 0.0344827586206897 22
38.74 -120.74 0.0491803278688525 0.0155048076923077 0 0.0347409404013178 22
38.02 -121.2 0 0 0 0 22
38.02 -121.2 0 0 0 0 22
38.02 -121.2 0.0435606060606061 0.0129037629037629 0 0 22
37.97 -120.26 0.0787878787878788 0 0 0 22
37.97 -120.26 0.0792079207920792 0.0273972602739726 0 0.0217391304347826 22
37.97 -120.26 0.024390243902439 0.0116279069767442 0 0.0166666666666667 22
37.97 -120.26 0.0792079207920792 0 0 0.0549450549450549 22
37.97 -120.26 0.0377358490566038 0.0147058823529412 0 0.0158730158730159 22
38.53 -121.97 0 0 0 0 22
25.467464 -80.47967 0.324561403508772 0 0 0.4 22
25.5 -80.477 0.425785634118967 0.093466107617051 0.093963963963964 0.4 22
25.5 -80.477 0.222222222222222 0 0.113207547169811 0.266666666666667 22
25.467464 -80.47967 0.307692307692308 0 0 0.388888888888889 22
33.95 -83.36 0.423882286361064 0.0087719298245614 0 0.04 22
33.95 -83.36 0.424242424242424 0.0494438332722161 0.0205720727067775 0.00952380952380952 22
30.99 -83.37 0.271186440677966 0.109090909090909 0.0660248842067024 0.293650793650794 22
40.11 -88.21 0.185567010309278 0.0310955961331901 0 0.0238095238095238 22
39.0913433 -95.6246509 0.209677419354839 0.0722996515679442 0 0.078125 22
39.202831 -95.741527 0.225 0 0 0.125327053898482 22
30.43 -91.12 0.0526680526680527 0.118823529411765 0.0190631808278867 0.0526315789473684 22
30.43 -91.12 0 0 0 0.0555555555555556 22
30.43 -91.12 0.107954545454545 0 0 0 22
30.43 -91.12 0 0.1 0 0 22
30.43 -91.12 0 0.166666666666667 0 0 22
30.43 -91.12 0 0 0 0 22
30.43 -91.12 0 0.142857142857143 0 0 22
30.43 -91.12 0.142857142857143 0 0 0.0416666666666667 22
30.43 -91.12 0 0 0 0 22
30.43 -91.12 0 0.104166666666667 0 0 22
30.43 -91.12 0 0.142857142857143 0 0.0801282051282051 22
32.5 -92.14 0.245614035087719 0.117265087853323 0 0.119225302061123 22
32.5 -92.14 0.25 0 0 0 22
32.5 -92.14 0.25 0 0 0 22
32.5 -92.14 0.25 0 0 0.1 22
32.5 -92.14 0.166666666666667 0 0 0.0909090909090909 22
32.5 -92.14 0.181818181818182 0.166666666666667 0 0 22
32.5 -92.14 0.2 0.25 0 0 22
32.5 -92.14 0.0833333333333333 0 0 0.2 22
32.5 -92.14 0.30952380952381 0 0 0.166666666666667 22
32.5 -92.14 0.222222222222222 0.0833333333333333 0 0.154761904761905 22
32.5 -92.14 0.225 0.111111111111111 0 0 22
44.039352 -69.864744 0.0444664031620553 0 0 0.077037037037037 22
44 -69.96 0.148148148148148 0.0705882352941176 0 0 22
44 -69.96 0.178125 0.133333333333333 0 0.0333333333333333 22
44.039352 -69.864744 0.0816666666666667 0 0 0.0526315789473684 22
42.45 -71.67 0.207614942528736 0.0256410256410256 0 0.0217391304347826 22
42.45 -71.67 0.209302325581395 0.0404081632653061 0 0.0454545454545455 22
42.45 -71.67 0.140350877192982 0.0479059093516925 0 0.0136986301369863 22
42.45 -71.67 0.18978102189781 0.0379155435759209 0 0.0111111111111111 22
42.1111 -86.4483 0.152184101987252 0.0426321369074663 0 0.0099009900990099 22
42.1111 -86.4483 0.133811858076564 0 0.0234762482089717 0.0261437908496732 22
42.35 -76.57 0 0 0 0 22
42.44 -76.5 0.151515151515152 0.0495100040832993 0 0 22
42.44 -76.5 0.153846153846154 0.151515151515152 0 0 22
35.76 -78.66 0.122905027932961 0.0382513661202186 0.0102040816326531 0.0172413793103448 22
35.77 -78.63 0.111111111111111 0.0714285714285714 0 0 22
39.88 -75.41 0.107594936708861 0.0325732899022801 0 0.011011101110111 22
39.88 -75.41 0.113526570048309 0.0666666666666667 0 0.0533333333333333 22
39.88 -75.41 0.226495726495726 0.037037037037037 0 0.0833333333333333 22
39.88 -75.41 0.1875 0 0.0116294793779581 0.0294117647058824 22
39.88 -75.41 0.13864247311828 0.0263157894736842 0.00561797752808989 0.0142857142857143 22
39.88 -75.41 0.202898550724638 0.0722483046426708 0.0285714285714286 0.0773504273504274 22
39.88 -75.41 0.160714285714286 0.021286231884058 0.0387241838774151 0.0705882352941176 22
39.88 -75.41 0.173913043478261 0.0752358490566038 0 0.0847457627118644 22
39.88 -75.41 0.172511312217195 0.024390243902439 0.0206382978723404 0.0256410256410256 22
39.88 -75.41 0.155048076923077 0 0 0 22
39.88 -75.41 0.141741071428571 0.0734274711168164 0.0102136529442418 0.0222222222222222 22
39.88 -75.41 0.198426573426573 0.0363636363636364 0 0.0579710144927536 22
39.88 -75.41 0.186440677966102 0.0748280275155975 0 0.1 22
39.88 -75.41 0.225035161744022 0.075117903930131 0.010752688172043 0.0181818181818182 22
39.88 -75.41 0.141787515762926 0.0323178501100429 0 0.0306154326772883 22
40.793395 -77.860001 0.210433654558933 0.0441176470588235 0.00869565217391304 0.05 22
40.793395 -77.860001 0.206959706959707 0.0961538461538462 0 0.0557364341085271 22
40.793395 -77.860001 0.131323631323631 0.0298507462686567 0 0.0708694203864091 22
41.833989 -71.4047 0.214285714285714 0.0666666666666667 0 0.0454545454545455 22
41.833989 -71.4047 0.157894736842105 0 0 0.0526315789473684 22
41.823834 -71.396821 0.133333333333333 0 0 0.117647058823529 22
41.823834 -71.396821 0.235294117647059 0 0 0.313725490196078 22
41.823834 -71.396821 0.188235294117647 0 0 0.25 22
41.827639 -71.401978 0.207692307692308 0.0869565217391304 0 0.0239316239316239 22
41.823834 -71.396821 0.143589743589744 0 0 0.193498452012384 22
41.823612 -71.389529 0.144957983193277 0.0384615384615385 0 0.0597147950089127 22
41.834655 -71.39653 0.0912698412698413 0.0555555555555556 0 0 22
41.823834 -71.396821 0.223180076628352 0.0571895424836601 0 0.04 22
41.834655 -71.39653 0.0651260504201681 0.0555555555555556 0 0 22
41.825072 -71.412921 0.264363354037267 0.0909090909090909 0 0.025974025974026 22
41.833989 -71.4047 0.0741758241758242 0 0 0.0909090909090909 22
41.827639 -71.401978 0.0606617647058824 0 0 0.0526315789473684 22
41.827639 -71.401978 0.0515873015873016 0 0 0.0588235294117647 22
41.823612 -71.389529 0.0980861244019139 0.130434782608696 0 0 22
41.823612 -71.389529 0.154761904761905 0.0909090909090909 0 0 22
33.39 -80.34 0.25 0 0 0.0740136054421769 22
33.57 -100.9 0.376 0.0909391534391534 0 0.0731859511499376 22
33.57 -100.9 0.322916666666667 0 0 0 22
33.57 -100.9 0.234313725490196 0.13961038961039 0 0 22
33.57 -100.9 0.444444444444444 0.0714285714285714 0 0.1125 22
33.57 -100.9 0.4 0 0 0.0833333333333333 22
33.57 -100.9 0.275 0 0 0 22
33.57 -100.9 0.408333333333333 0.111111111111111 0 0.1 22
33.57 -100.9 0.392307692307692 0.0811688311688312 0 0.125 22
33.57 -100.9 0.4 0.0690476190476191 0 0 22
33.57 -100.9 0.444444444444444 0.1 0 0 22
33.57 -100.9 0.5 0 0 0 22
30.23 -99.66 0.373015873015873 0.0404040404040404 0 0.127659574468085 22
30.23 -99.66 0.554945054945055 0.0714285714285714 0 0.0416666666666667 22
30.23 -99.66 0.244047619047619 0 0 0.05 22
30.23 -99.66 0.428571428571429 0 0 0.166666666666667 22
30.23 -99.66 0.333333333333333 0 0 0.2 22
30.23 -99.66 0.375 0 0 0.25 22
30.23 -99.66 0.381818181818182 0 0 0 22
30.23 -99.66 0.285714285714286 0 0 0.25 22
30.23 -99.66 0.272727272727273 0 0 0.2 22
30.23 -99.66 0.3125 0 0 0.0384615384615385 22
30.23 -99.66 0.3 0 0 0.2 22
38 -78.47 0.114754098360656 0 0 0.0192307692307692 22
38 -78.47 0.175 0 0 0 22
38 -78.47 0.196969696969697 0 0 0 22
38 -78.47 0.204819277108434 0.0153846153846154 0 0.0303030303030303 22
38 -78.47 0.222128851540616 0.010752688172043 0 0.018348623853211 22
38 -78.47 0.297297297297297 0 0 0.0202020202020202 22
37.979 -78.4897 0.181818181818182 0 0 0 22
37.979 -78.4897 0.276148582600195 0.0119115144639818 0 0.0178571428571429 22
37.979 -78.4897 0.235497835497835 0 0 0.0555555555555556 22
37.979 -78.4897 0.155034324942792 0.0196078431372549 0 0 22
37.979 -78.4897 0.170642515379357 0.00784325787401575 0 0.037974320761206 22
37.979 -78.4897 0.132502632502633 0.0115943003091813 0 0.0298507462686567 22
37.979 -78.4897 0.180194805194805 0 0 0 22
37.979 -78.4897 0.169820646801299 0.00847578347578348 0 0.0267857142857143 22
37.979 -78.4897 0.151604787161703 0.0165426085052816 0 0.0272877408022605 22
37.979 -78.4897 0.157218396458436 0 0 0.0380290408273799 22
37.979 -78.4897 0.157487922705314 0.00970873786407767 0 0.0134228187919463 22
37.979 -78.4897 0.206896551724138 0.0186046511627907 0 0.0226415094339623 22
37.979 -78.4897 0.153846153846154 0.0217391304347826 0 0.0132704731971364 22
37.979 -78.4897 0.158878504672897 0 0 0.00854841361170475 22
37.979 -78.4897 0.141711229946524 0 0 0.0312805474095797 22
37.979 -78.4897 0.164990891255605 0.0466019417475728 0 0.0185334353944335 22
37.979 -78.4897 0.134328358208955 0.0157894736842105 0 0.00813008130081301 22
37.979 -78.4897 0.243640474844545 0.0172413793103448 0 0.0113636363636364 22
37.979 -78.4897 0.288428865241885 0.00813008130081301 0 0.0137018932018725 22
37.979 -78.4897 0.309210526315789 0 0 0.0062111801242236 22
37.979 -78.4897 0.194003527336861 0 0 0.0144927536231884 22
37.979 -78.4897 0.224455205811138 0 0 0.0298507462686567 22
37.979 -78.4897 0.422849991060254 0 0 0 22
37.979 -78.4897 0.266907166907167 0 0 0.021725612125923 22
37.979 -78.4897 0.175 0 0 0 22
37.979 -78.4897 0.169540229885057 0 0 0.0238095238095238 22
37.979 -78.4897 0.130218301435407 0.0233918128654971 0 0.0122902074798467 22
37.979 -78.4897 0.255184255712588 0.0036231884057971 0 0.0349260247392675 22
37.979 -78.4897 0.119799139167862 0.024390243902439 0 0.0169600075904929 22
37.979 -78.4897 0.154166666666667 0.0386023152877085 0 0.0357306926649992 22
37.979 -78.4897 0.138998211091234 0.024390243902439 0 0 22
37.979 -78.4897 0.251636661211129 0.015625 0 0.00581395348837209 22
37.979 -78.4897 0.192990832696715 0.0289855072463768 0 0.015625 22
37.979 -78.4897 0.268483709273183 0.0126582278481013 0 0.0238095238095238 22
37.979 -78.4897 0.18350311262026 0.027027027027027 0 0.0147058823529412 22
37.979 -78.4897 0.262956901254774 0.0274024024024024 0 0.0251572327044025 22
37.979 -78.4897 0.140394088669951 0 0 0.0138888888888889 22
37.979 -78.4897 0.0937365937365937 0.0126582278481013 0 0 22
37.979 -78.4897 0.14154616240267 0 0 0.0434782608695652 22
37.979 -78.4897 0.217391304347826 0 0 0.0299107142857143 22
37.979 -78.4897 0.114285714285714 0 0 0 22
37.979 -78.4897 0.222222222222222 0 0 0 22
37.979 -78.4897 0.138888888888889 0 0 0 22
37.979 -78.4897 0.176470588235294 0 0 0 22
47.23713 -122.39627 0.0796830252538401 0.0207793609671848 0 0.0176470588235294 22
43.11 -89.65 0.0526315789473684 0 0 0 22
43.11 -89.65 0.0909090909090909 0.0206207482993197 0 0.08 22
43.11 -89.65 0.126643796455117 0.0222222222222222 0 0.0192307692307692 22
43.11 -89.65 0.121215213121445 0.0371670941014007 0.00938967136150235 0.0485436893203883 22
43.11 -89.65 0.107142857142857 0.0158730158730159 0 0.051948051948052 22
43.11 -89.65 0.127155172413793 0.0434782608695652 0.0116294793779581 0.0281746031746032 22
43.11 -89.65 0.188524590163934 0.0250575434191253 0 0.0579548620785734 22
-30.97 27.59 0.4 0 0 0 22
-23.94 31.14 0.428571428571429 0.285714285714286 0 0 22
-25.42 30.1 0.291666666666667 0.107142857142857 0 0.1 22
-16.54 28.72 0.224489795918367 0.122448979591837 0 0.107142857142857 22
-17.94 25.83 0 0 0 0 22
14.4 -17.26 0.40500000000000003 8.1000000000000003E-2 0.40500000000000003 0 21
38.18 20.57 4.6199999999999998E-2 7.6899999999999996E-2 0 0 21
6.21 2.25 0.63900000000000001 0.111 0.33300000000000002 0.30599999999999999 21
6.22 2.3 0.13800000000000001 3.4000000000000002E-2 6.9000000000000006E-2 0 21
-4.15 15.14 0.19 2.4E-2 0.11899999999999999 0.14299999999999999 21
-4.15 15.14 0 0 0 0 21
-4.18 15.09 8.3000000000000004E-2 0.05 8.3000000000000004E-2 0.1 21
-4.2 15.09 0 0 0 0 21
6.15 -5 0.63600000000000001 0.121 0.24199999999999999 0.33300000000000002 21
6.15 -5 0.61399999999999999 0.20499999999999999 NA NA 21
5.52 -7.27 0.52 0.08 0.17299999999999999 0.53300000000000003 21
5.52 -7.27 0.5 0.11899999999999999 0.38100000000000001 0.64300000000000002 21
-1.05 34.45 0 0 0 4.8000000000000001E-2 21
-0.1 37 0.26700000000000002 0 0 0 21
-21.19 47.39 0.28599999999999998 0 0 0 21
-20.1 57.3 0 0 0 0 21
-19.41 63.25 0 0 0 0 21
-4.37 55.27 0.17599999999999999 8.7999999999999995E-2 0 0.23499999999999999 21
-33.58 18.36 0.154 3.7999999999999999E-2 0 3.7999999999999999E-2 21
-26.1 31.5 0.222 0.111 0 0 21
46.517 11.367 0.22666666666666666 8.9041095890410954E-2 0.06 4.1379310344827586E-2 21
-13.01 33.3 0.2 0.04 NA NA 21
-13.59 33.44 0.16700000000000001 0 NA NA 21
44.0231 -69.8836 0.17599999999999999 7.3170731707317069E-2 0 0 21
44.0231 -69.8836 0.17857142857142858 0.125 0 3.0303030303030304E-2 21
33.4 -80.35 0.24166666666666667 8.0645161290322578E-3 8.5470085470085479E-3 6.9444444444444448E-2 21
30.9906 -83.3714 0.2857142857142857 0.10555555555555556 7.3446327683615822E-2 0.28426395939086296 21
25.4712 -80.4681 0.21153846153846154 0.02 0.10204081632653061 0.32075471698113206 21
